"","y","z"
"1535",0,1
"1536",0,1
"1537",0,1
"1538",2.86798118650069,1
"1539",0,1
"1540",0,1
"1541",4.6845221681944,1
"1542",2.62732517176704,1
"1543",3.00941792291416,1
"1544",0,1
"1545",3.13160124892234,1
"1546",0,1
"1547",0,1
"1548",0,1
"1549",4.72832354518515,1
"1550",0,1
"1551",4.74279278481633,1
"1552",0,1
"1553",0,1
"1554",3.21967539775348,1
"1555",0,1
"1556",0,1
"1557",3.30100550648758,1
"1558",5.19745467259496,1
"1559",0,1
"1560",5.02086917750331,1
"1561",0,1
"1562",5.28896341351901,1
"1563",0,1
"1564",0,1
"1565",4.97803661334781,1
"1566",4.70953779519677,1
"1567",4.95432342844663,1
"1568",0,1
"1569",0,1
"1570",2.3829855109537,1
"1571",0,1
"1572",0,1
"1573",0,1
"1574",0,1
"1575",0,1
"1576",5.36170695516667,1
"1577",0,1
"1578",0,1
"1579",5.05919034739746,1
"1580",0,1
"1581",0,1
"1582",5.1441961887834,1
"1583",4.90705801492069,1
"1584",0,1
"1585",5.00482329662887,1
"1586",0,1
"1587",0,1
"1588",0,1
"1589",0,1
"1590",0,1
"1591",0,1
"1592",0,1
"1593",0,1
"1594",0,1
"1595",0,1
"1596",0,1
"1597",0,1
"1598",0,1
"1599",0,1
"1600",0,1
"1601",0,1
"1602",0,1
"1603",0,1
"1604",4.81558192396317,1
"1605",5.07385063277024,1
"1606",0,1
"1607",4.67775882779795,1
"1608",0,1
"1609",0,1
"1610",4.75385605876043,1
"1611",4.86498807089216,1
"1612",0,1
"1613",2.98506194636506,1
"1614",0,1
"1615",2.93348704052926,1
"1616",4.3730707942706,1
"1617",5.0317568795287,1
"1618",4.87590842693694,1
"1619",5.21967839301637,1
"1620",0,1
"1621",0,1
"1622",0,1
"1623",0,1
"1624",2.7322293795664,1
"1625",4.78465258957393,1
"1626",5.03266450191473,1
"1627",0,1
"1628",4.90545813118458,1
"1629",2.80626535506749,1
"1630",5.424035899102,1
"1631",0,1
"1632",5.24456385303512,1
"1633",4.75886013485868,1
"1634",5.17356185824155,1
"1635",0,1
"1636",0,1
"1637",0,1
"1638",5.20281080995062,1
"1639",0,1
"1640",0,1
"1641",0,1
"1642",0,1
"1643",5.66735672847953,1
"1644",0,1
"1645",0,1
"1646",0,1
"1647",0,1
"1648",0,1
"1649",0,1
"1650",0,1
"1651",0,1
"1652",5.24943704322164,1
"1653",0,1
"1654",0,1
"1655",5.34549351454141,1
"1656",5.46424391469784,1
"1657",0,1
"1658",0,1
"1659",4.7329598084613,1
"1660",0,1
"1661",0,1
"1662",0,1
"1663",0,1
"1664",4.7575939984966,1
"1665",0,1
"1666",0,1
"1667",0,1
"1668",0,1
"1669",0,1
"1670",0,1
"1671",0,1
"1672",0,1
"1673",0,1
"1674",0,1
"1675",0,1
"1676",0,1
"1677",0,1
"1678",0,1
"1679",0,1
"1680",2.41414274030259,1
"1681",0,1
"1682",0,1
"1683",2.95552036351542,1
"1684",3.2851003003173,1
"1685",4.84495887740061,1
"1686",0,1
"1687",0,1
"1688",0,1
"1689",0,1
"1690",0,1
"1691",0,1
"1692",0,1
"1693",5.29772970868273,1
"1694",0,1
"1695",3.08993717229672,1
"1696",0,1
"1697",0,1
"1698",0,1
"1699",3.49990381931178,1
"1700",0,1
"1701",5.27966356747201,1
"1702",4.99443757904587,1
"1703",0,1
"1704",5.13533077477935,1
"1705",0,1
"1706",0,1
"1707",5.17315330081327,1
"1708",0,1
"1709",4.97332673442683,1
"1710",0,1
"1711",4.69648647434126,1
"1712",0,1
"1713",3.23020630779182,1
"1714",0,1
"1715",0,1
"1716",4.27241793957609,1
"1717",0,1
"1718",4.63076655483007,1
"1719",0,1
"1720",0,1
"1721",0,1
"1722",0,1
"1723",5.03420750184918,1
"1724",0,1
"1725",0,1
"1726",0,1
"1727",0,1
"1728",0,1
"1729",0,1
"1730",0,1
"1731",0,1
"1732",0,1
"1733",0,1
"1734",0,1
"1735",2.79123811876595,1
"1736",4.71264909055183,1
"1737",0,1
"1738",2.73151522225535,1
"1739",0,1
"1740",0,1
"1741",0,1
"1742",0,1
"1743",3.14463642221671,1
"1744",4.82287861131349,1
"1745",0,1
"1746",4.71075367495081,1
"1747",0,1
"1748",0,1
"1749",0,1
"1750",3.25319721084299,1
"1751",0,1
"1752",2.94759538184811,1
"1753",0,1
"1754",0,1
"1755",0,1
"1756",0,1
"1757",0,1
"1758",0,1
"1759",5.12778712051748,1
"1760",5.28667165649993,1
"1761",0,1
"1762",0,1
"1763",0,1
"1764",0,1
"1765",0,1
"1766",0,1
"1767",0,1
"1768",0,1
"1769",0,1
"1770",0,1
"1771",0,1
"1772",0,1
"1773",0,1
"1774",0,1
"1775",3.06469378012993,1
"1776",0,1
"1777",3.23259436489343,1
"1778",0,1
"1779",0,1
"1780",0,1
"1781",4.93497179408479,1
"1782",0,1
"1783",0,1
"1784",0,1
"1785",4.90003179228588,1
"1786",0,1
"1787",2.36255647226147,1
"1788",0,1
"1789",5.70584502246353,1
"1790",0,1
"1791",0,1
"1792",0,1
"1793",0,1
"1794",2.86719505542702,1
"1795",0,1
"1796",0,1
"1797",0,1
"1798",2.75418447175137,1
"1799",3.7554137310407,1
"1800",0,1
"1801",4.75511841989458,1
"1802",0,1
"1803",2.17470685588161,1
"1804",0,1
"1805",0,1
"1806",0,1
"1807",0,1
"1808",0,1
"1809",0,1
"1810",0,1
"1811",0,1
"1812",0,1
"1813",4.68950376231488,1
"1814",0,1
"1815",3.29726654790701,1
"1816",0,1
"1817",4.2550174493204,1
"1818",0,1
"1819",0,1
"1820",4.73891983771929,1
"1821",3.16125405983627,1
"1822",0,1
"1823",0,1
"1824",0,1
"1825",3.25699794010673,1
"1826",4.67546038097546,1
"1827",0,1
"1828",3.19193503478501,1
"1829",0,1
"1830",0,1
"1831",0,1
"1832",0,1
"1833",0,1
"1834",0,1
"1835",0,1
"1836",5.50872614030123,1
"1837",4.88090586653943,1
"1838",0,1
"1839",4.50511715832804,1
"1840",0,1
"1841",0,1
"1842",5.31277462384712,1
"1843",0,1
"1844",0,1
"1845",4.86891833892224,1
"1846",0,1
"1847",0,1
"1848",0,1
"1849",0,1
"1850",3.20188369155655,1
"1851",0,1
"1852",0,1
"1853",3.20515495378094,1
"1854",0,1
"1855",0,1
"1856",0,1
"1857",0,1
"1858",0,1
"1859",0,1
"1860",5.47147561661555,1
"1861",0,1
"1862",0,1
"1863",0,1
"1864",0,1
"1865",0,1
"1866",0,1
"1867",2.8673411090014,1
"1868",5.00671733900641,1
"1869",2.5825358745851,1
"1870",0,1
"1871",4.9391385409405,1
"1872",3.21823076206939,1
"1873",0,1
"1874",0,1
"1875",5.14348676027969,1
"1876",0,1
"1877",2.58669403454619,1
"1878",0,1
"1879",0,1
"1880",3.05720260468945,1
"1881",5.40640271812671,1
"1882",0,1
"1883",2.67919908045767,1
"1884",5.14038343392569,1
"1885",0,1
"1886",5.00653779155918,1
"1887",0,1
"1888",0,1
"1889",5.38318813526033,1
"1890",4.74727908885275,1
"1891",0,1
"1892",0,1
"1893",0,1
"1894",0,1
"1895",0,1
"1896",5.09096852433191,1
"1897",4.89277878151112,1
"1898",0,1
"1899",4.90693966347815,1
"1900",3.31868582536793,1
"1901",0,1
"1902",5.15532626136795,1
"1903",0,1
"1904",2.92359474860475,1
"1905",0,1
"1906",0,1
"1907",0,1
"1908",0,1
"1909",0,1
"1910",0,1
"1911",5.08552408253932,1
"1912",0,1
"1913",4.60222430870477,1
"1914",0,1
"1915",2.91826287014714,1
"1916",0,1
"1917",0,1
"1918",2.87068573979932,1
"1919",0,1
"1920",5.17720937437584,1
"1921",0,1
"1922",0,1
"1923",0,1
"1924",5.18487469056012,1
"1925",4.77740684791192,1
"1926",0,1
"1927",0,1
"1928",0,1
"1929",4.77975583104114,1
"1930",0,1
"1931",4.36112382675834,1
"1932",0,1
"1933",0,1
"1934",0,1
"1935",0,1
"1936",0,1
"1937",5.22066083211042,1
"1938",4.82176442686481,1
"1939",0,1
"1940",5.05687465691888,1
"1941",0,1
"1942",0,1
"1943",0,1
"1944",0,1
"1945",0,1
"1946",0,1
"1947",3.11308524360834,1
"1948",4.97314187133236,1
"1949",0,1
"1950",0,1
"1951",0,1
"1952",0,1
"1953",2.70279851245337,1
"1954",4.74962165732062,1
"1955",0,1
"1956",2.55235186399853,1
"1957",0,1
"1958",0,1
"1959",0,1
"1960",3.42616930744407,1
"1961",0,1
"1962",0,1
"1963",2.88203855994847,1
"1964",0,1
"1965",4.76216483829024,1
"1966",0,1
"1967",0,1
"1968",4.79013860890934,1
"1969",0,1
"1970",0,1
"1971",0,1
"1972",0,1
"1973",0,1
"1974",0,1
"1975",0,1
"1976",0,1
"1977",4.98710354805295,1
"1978",4.53205963435927,1
"1979",0,1
"1980",0,1
"1981",0,1
"1982",0,1
"1983",0,1
"1984",0,1
"1985",3.34502872341145,1
"1986",5.57611452219268,1
"1987",0,1
"1988",5.13950188543116,1
"1989",0,1
"1990",0,1
"1991",4.94165161610844,1
"1992",5.39296722596881,1
"1993",3.05457379951504,1
"1994",0,1
"1995",0,1
"1996",0,1
"1997",0,1
"1998",0,1
"1999",0,1
"2000",0,1
"2001",0,1
"2002",0,1
"2003",0,1
"2004",0,1
"2005",3.16214937947138,1
"2006",0,1
"2007",0,1
"2008",0,1
"2009",3.1187974299506,1
"2010",0,1
"2011",5.58564790270646,1
"2012",0,1
"2013",0,1
"2014",0,1
"2015",0,1
"2016",5.11935482123197,1
"2017",5.10297969765963,1
"2018",0,1
"2019",2.93116767005757,1
"2020",0,1
"2021",4.98125423678367,1
"2022",0,1
"2023",0,1
"2024",0,1
"2025",0,1
"2026",0,1
"2027",0,1
"2028",0,1
"2029",0,1
"2030",0,1
"2031",4.93893396059955,1
"2032",0,1
"2033",0,1
"2034",0,1
"2035",5.19877001903269,1
"2036",2.78213993250862,1
"2037",5.22599108515751,1
"2038",0,1
"2039",0,1
"2040",0,1
"2041",0,1
"2042",4.98610535325894,1
"2043",3.65195836525112,1
"2044",0,1
"2045",0,1
"2046",0,1
"2047",0,1
"2048",0,1
"2049",0,1
"2050",3.15011020328694,1
"2051",0,1
"2052",0,1
"2053",0,1
"2054",0,1
"2055",0,1
"2056",3.49630136868606,1
"2057",0,1
"2058",0,1
"2059",4.63198329454824,1
"2060",0,1
"2061",4.96972524706476,1
"2062",0,1
"2063",0,1
"2064",0,1
"2065",0,1
"2066",0,1
"2067",0,1
"2068",0,1
"2069",0,1
"2070",0,1
"2071",0,1
"2072",0,1
"2073",0,1
"2074",0,1
"2075",0,1
"2076",0,1
"2077",0,1
"2078",3.42576212161984,1
"2079",0,1
"2080",0,1
"2081",0,1
"2082",0,1
"2083",5.05850819143975,1
"2084",0,1
"2085",5.40694127656926,1
"2086",4.7731239480338,1
"2087",0,1
"2088",3.20959517145982,1
"2089",0,1
"2090",0,1
"2091",3.05986460638218,1
"2092",4.90420980052371,1
"2093",4.78313938963305,1
"2094",0,1
"2095",0,1
"2096",0,1
"2097",5.06307442834204,1
"2098",0,1
"2099",3.17856971583846,1
"2100",2.65930486418261,1
"2101",0,1
"2102",4.94789764986338,1
"2103",0,1
"2104",0,1
"2105",0,1
"2106",0,1
"2107",0,1
"2108",0,1
"2109",0,1
"2110",0,1
"2111",0,1
"2112",4.72797547888013,1
"2113",0,1
"2114",5.56877369530878,1
"2115",0,1
"2116",0,1
"2117",0,1
"2118",2.81521579072892,1
"2119",2.79440829469648,1
"2120",0,1
"2121",5.43633461102612,1
"2122",3.18671509632405,1
"2123",0,1
"2124",3.11582990545923,1
"2125",0,1
"2126",0,1
"2127",0,1
"2128",4.55258810517021,1
"2129",4.54968126177558,1
"2130",4.82080267300037,1
"2131",0,1
"2132",0,1
"2133",5.26803117567443,1
"2134",3.10031930250008,1
"2135",0,1
"2136",5.12800914787822,1
"2137",0,1
"2138",5.32702814794151,1
"2139",4.65885079126799,1
"2140",4.86260155035014,1
"2141",4.76937667071555,1
"2142",0,1
"2143",0,1
"2144",0,1
"2145",0,1
"2146",0,1
"2147",4.5436345565708,1
"2148",0,1
"2149",5.00809809884704,1
"2150",0,1
"2151",4.73097259301294,1
"2152",3.05581587700828,1
"2153",0,1
"2154",3.04681495867969,1
"2155",0,1
"2156",0,1
"2157",0,1
"2158",0,1
"2159",0,1
"2160",0,1
"2161",3.04916185391939,1
"2162",4.57545342031284,1
"2163",5.09016709020966,1
"2164",0,1
"2165",0,1
"2166",3.4190886487979,1
"2167",0,1
"2168",0,1
"2169",0,1
"2170",0,1
"2171",5.14205609914339,1
"2172",0,1
"2173",5.15434849727737,1
"2174",3.2833499101413,1
"2175",0,1
"2176",4.81956417007466,1
"2177",4.87816408177624,1
"2178",5.32477739780541,1
"2179",4.84222740140019,1
"2180",5.01404249238485,1
"2181",5.17190230911949,1
"2182",4.69072822409237,1
"2183",0,1
"2184",0,1
"2185",0,1
"2186",4.97389811469646,1
"2187",0,1
"2188",0,1
"2189",0,1
"2190",0,1
"2191",0,1
"2192",0,1
"2193",0,1
"2194",4.52809089866938,1
"2195",4.64777266826939,1
"2196",0,1
"2197",2.70093588898578,1
"2198",0,1
"2199",0,1
"2200",5.03280572401472,1
"2201",0,1
"2202",0,1
"2203",0,1
"2204",0,1
"2205",5.06574588641819,1
"2206",5.15033996325509,1
"2207",0,1
"2208",5.06836407211334,1
"2209",0,1
"2210",0,1
"2211",0,1
"2212",0,1
"2213",0,1
"2214",0,1
"2215",0,1
"2216",2.95455840041273,1
"2217",0,1
"2218",5.00344622533993,1
"2219",0,1
"2220",0,1
"2221",0,1
"2222",0,1
"2223",0,1
"2224",4.81057958962248,1
"2225",5.38294341486163,1
"2226",0,1
"2227",0,1
"2228",0,1
"2229",0,1
"2230",0,1
"2231",0,1
"2232",0,1
"2233",0,1
"2234",0,1
"2235",0,1
"2236",5.43832726158747,1
"2237",4.72492711525318,1
"2238",0,1
"2239",4.4516841868341,1
"2240",0,1
"2241",0,1
"2242",2.56237328058986,1
"2243",0,1
"2244",0,1
"2245",0,1
"2246",0,1
"2247",0,1
"2248",0,1
"2249",5.07155161767483,1
"2250",0,1
"2251",0,1
"2252",0,1
"2253",4.45270099035954,1
"2254",0,1
"2255",0,1
"2256",0,1
"2257",0,1
"2258",0,1
"2259",4.84364577642482,1
"2260",4.53752539645935,1
"2261",0,1
"2262",4.8882359004696,1
"2263",0,1
"2264",0,1
"2265",4.92656126201639,1
"2266",0,1
"2267",0,1
"2268",0,1
"2269",0,1
"2270",0,1
"2271",0,1
"2272",5.1530508163128,1
"2273",0,1
"2274",0,1
"2275",0,1
"2276",5.1577412635852,1
"2277",5.14240902364486,1
"2278",4.68382880513154,1
"2279",0,1
"2280",0,1
"2281",0,1
"2282",0,1
"2283",0,1
"2284",4.9567626467207,1
"2285",4.95516209078395,1
"2286",0,1
"2287",5.10795000357066,1
"2288",0,1
"2289",0,1
"2290",2.83176840826527,1
"2291",0,1
"2292",5.02197751200353,1
"2293",0,1
"2294",5.07303469073493,1
"2295",0,1
"2296",0,1
"2297",0,1
"2298",0,1
"2299",0,1
"2300",0,1
"2301",0,1
"2302",0,1
"2303",0,1
"2304",0,1
"2305",0,1
"2306",0,1
"2307",2.808758712308,1
"2308",0,1
"2309",0,1
"2310",0,1
"2311",0,1
"2312",0,1
"2313",2.47724641352349,1
"2314",0,1
"2315",0,1
"2316",0,1
"2317",0,1
"2318",3.35550205319494,1
"2319",4.80611992074973,1
"2320",0,1
"2321",0,1
"2322",0,1
"2323",0,1
"2324",0,1
"2325",0,1
"2326",5.21584110838699,1
"2327",0,1
"2328",0,1
"2329",4.75127215284189,1
"2330",0,1
"2331",0,1
"2332",0,1
"2333",5.19773173309485,1
"2334",0,1
"2335",5.09343394016664,1
"2336",4.67031169865462,1
"2337",0,1
"2338",0,1
"2339",0,1
"2340",0,1
"2341",0,1
"2342",0,1
"2343",0,1
"2344",0,1
"2345",2.9249230188786,1
"2346",2.90256240610194,1
"2347",0,1
"2348",0,1
"2349",4.67350787718512,1
"2350",0,1
"2351",5.14747495484655,1
"2352",0,1
"2353",0,1
"2354",5.25961406669528,1
"2355",0,1
"2356",0,1
"2357",0,1
"2358",0,1
"2359",0,1
"2360",5.16394392509588,1
"2361",0,1
"2362",0,1
"2363",0,1
"2364",0,1
"2365",0,1
"2366",4.79775989245387,1
"2367",5.31808991667712,1
"2368",0,1
"2369",0,1
"2370",0,1
"2371",0,1
"2372",5.08842889174217,1
"2373",3.10835118135272,1
"2374",0,1
"2375",0,1
"2376",0,1
"2377",0,1
"2378",0,1
"2379",3.47476057765373,1
"2380",0,1
"2381",3.01804240454356,1
"2382",0,1
"2383",0,1
"2384",0,1
"2385",0,1
"2386",0,1
"2387",0,1
"2388",0,1
"2389",0,1
"2390",0,1
"2391",5.1356702098685,1
"2392",0,1
"2393",2.48864210743722,1
"2394",0,1
"2395",0,1
"2396",0,1
"2397",0,1
"2398",0,1
"2399",4.7913423388912,1
"2400",0,1
"2401",5.04485262903136,1
"2402",0,1
"2403",5.256378222672,1
"2404",0,1
"2405",4.80309810441,1
"2406",0,1
"2407",0,1
"2408",2.65697842469366,1
"2409",3.77560252993242,1
"2410",5.44024586601047,1
"2411",5.15156921468085,1
"2412",3.15663024430451,1
"2413",2.62534079251539,1
"2414",5.29497181860689,1
"2415",0,1
"2416",3.18242805606011,1
"2417",3.18870936911177,1
"2418",0,1
"2419",0,1
"2420",2.95754977379586,1
"2421",4.9607190250355,1
"2422",0,1
"2423",0,1
"2424",0,1
"2425",3.06402513123563,1
"2426",0,1
"2427",0,1
"2428",5.17959496031879,1
"2429",0,1
"2430",0,1
"2431",0,1
"2432",0,1
"2433",5.02502578714275,1
"2434",0,1
"2435",0,1
"2436",4.85436873136784,1
"2437",0,1
"2438",0,1
"2439",0,1
"2440",0,1
"2441",5.58530950387006,1
"2442",5.12175184863958,1
"2443",0,1
"2444",0,1
"2445",0,1
"2446",0,1
"2447",0,1
"2448",3.44431898666681,1
"2449",0,1
"2450",0,1
"2451",3.09539377738352,1
"2452",4.94097499413149,1
"2453",0,1
"2454",0,1
"2455",2.98200500496432,1
"2456",5.04162755923715,1
"2457",0,1
"2458",0,1
"2459",0,1
"2460",3.00131957721522,1
"2461",3.25922408692188,1
"2462",0,1
"2463",5.3667658463408,1
"2464",0,1
"2465",0,1
"2466",0,1
"2467",0,1
"2468",4.61934503608726,1
"2469",0,1
"2470",0,1
"2471",0,1
"2472",0,1
"2473",4.90466438884056,1
"2474",0,1
"2475",0,1
"2476",0,1
"2477",0,1
"2478",4.54096973375671,1
"2479",4.77685967876001,1
"2480",5.05573264016548,1
"2481",2.55193726514757,1
"2482",3.53015406491999,1
"2483",0,1
"2484",0,1
"2485",0,1
"2486",4.83444074757673,1
"2487",0,1
"2488",0,1
"2489",4.83842252083556,1
"2490",0,1
"2491",0,1
"2492",0,1
"2493",0,1
"2494",0,1
"2495",0,1
"2496",0,1
"2497",0,1
"2498",0,1
"2499",0,1
"2500",0,1
"2501",0,1
"2502",0,1
"2503",0,1
"2504",0,1
"2505",5.51689267380466,1
"2506",5.05486537469592,1
"2507",0,1
"2508",5.3305544105571,1
"2509",0,1
"2510",5.3153496370997,1
"2511",0,1
"2512",0,1
"2513",2.8280398993867,1
"2514",0,1
"2515",4.66213026709839,1
"2516",0,1
"2517",0,1
"2518",5.50368494317242,1
"2519",5.15734380128307,1
"2520",0,1
"2521",0,1
"2522",0,1
"2523",0,1
"2524",0,1
"2525",0,1
"2526",0,1
"2527",5.3177430354896,1
"2528",0,1
"2529",4.36427896875164,1
"2530",4.32877462021922,1
"2531",0,1
"2532",5.15234310326633,1
"2533",0,1
"2534",0,1
"2535",0,1
"2536",0,1
"2537",3.12627574252277,1
"2538",0,1
"2539",0,1
"2540",0,1
"2541",4.54712802583659,1
"2542",0,1
"2543",0,1
"2544",5.00146864326042,1
"2545",0,1
"2546",0,1
"2547",0,1
"2548",0,1
"2549",2.53953101579897,1
"2550",0,1
"2551",0,1
"2552",0,1
"2553",0,1
"2554",0,1
"2555",0,1
"2556",0,1
"2557",0,1
"2558",0,1
"2559",5.12443041547716,1
"2560",4.96041539920823,1
"2561",3.24289015407199,1
"2562",0,1
"2563",0,1
"2564",0,1
"2565",0,1
"2566",0,1
"2567",0,1
"2568",0,1
"2569",0,1
"2570",0,1
"2571",0,1
"2572",0,1
"2573",3.34086646862066,1
"2574",0,1
"2575",0,1
"2576",0,1
"2577",0,1
"2578",0,1
"2579",0,1
"2580",0,1
"2581",0,1
"2582",0,1
"2583",5.11029213968081,1
"2584",0,1
"2585",0,1
"2586",0,1
"2587",5.2100546654362,1
"2588",0,1
"2589",0,1
"2590",0,1
"2591",0,1
"2592",5.16579647570831,1
"2593",0,1
"2594",4.9539293188991,1
"2595",0,1
"2596",0,1
"2597",0,1
"2598",0,1
"2599",0,1
"2600",4.54991847086736,1
"2601",2.51887660152988,1
"2602",0,1
"2603",0,1
"2604",5.40577674844679,1
"2605",2.5816007818821,1
"2606",0,1
"2607",0,1
"2608",0,1
"2609",0,1
"2610",0,1
"2611",0,1
"2612",0,1
"2613",0,1
"2614",0,1
"2615",0,1
"2616",0,1
"2617",0,1
"2618",0,1
"2619",0,1
"2620",0,1
"2621",3.52304818836544,1
"2622",0,1
"2623",0,1
"2624",0,1
"2625",5.11341017496163,1
"2626",0,1
"2627",0,1
"2628",0,1
"2629",0,1
"2630",0,1
"2631",0,1
"2632",0,1
"2633",0,1
"2634",0,1
"2635",0,1
"2636",0,1
"2637",0,1
"2638",0,1
"2639",0,1
"2640",0,1
"2641",5.25369869975987,1
"2642",5.33266577157785,1
"2643",0,1
"2644",0,1
"2645",0,1
"2646",0,1
"2647",0,1
"2648",0,1
"2649",0,1
"2650",5.04458523917626,1
"2651",4.77640771590391,1
"2652",0,1
"2653",0,1
"2654",0,1
"2655",0,1
"2656",0,1
"2657",0,1
"2658",5.38195703149084,1
"2659",0,1
"2660",0,1
"2661",0,1
"2662",2.71109202530323,1
"2663",0,1
"2664",0,1
"2665",0,1
"2666",0,1
"2667",0,1
"2668",4.91897360109638,1
"2669",0,1
"2670",0,1
"2671",3.42908940462758,1
"2672",5.18989568985387,1
"2673",0,1
"2674",0,1
"2675",5.02983671682741,1
"2676",0,1
"2677",0,1
"2678",0,1
"2679",5.15995781098718,1
"2680",0,1
"2681",5.14386312907425,1
"2682",0,1
"2683",0,1
"2684",0,1
"2685",0,1
"2686",0,1
"2687",4.42718696212531,1
"2688",0,1
"2689",0,1
"2690",0,1
"2691",0,1
"2692",4.98662531003585,1
"2693",0,1
"2694",0,1
"2695",5.75471242772411,1
"2696",0,1
"2697",0,1
"2698",2.67117917760403,1
"2699",0,1
"2700",5.22490183628839,1
"2701",2.84750436280281,1
"2702",0,1
"2703",0,1
"2704",0,1
"2705",3.03916244885468,1
"2706",0,1
"2707",5.08549028615457,1
"2708",0,1
"2709",0,1
"2710",0,1
"2711",0,1
"2712",5.4479018443332,1
"2713",4.53690297719213,1
"2714",0,1
"2715",5.117049754861,1
"2716",0,1
"2717",0,1
"2718",0,1
"2719",0,1
"2720",0,1
"2721",0,1
"2722",0,1
"2723",2.75646038320033,1
"2724",4.55678806095329,1
"2725",0,1
"2726",2.98753957467761,1
"2727",0,1
"2728",0,1
"2729",5.66642151647805,1
"2730",0,1
"2731",0,1
"2732",0,1
"2733",0,1
"2734",5.36824337284717,1
"2735",0,1
"2736",0,1
"2737",0,1
"2738",0,1
"2739",0,1
"2740",0,1
"2741",0,1
"2742",0,1
"2743",0,1
"2744",0,1
"2745",0,1
"2746",5.30392530212523,1
"2747",0,1
"2748",0,1
"2749",4.63998191080538,1
"2750",0,1
"2751",3.27601340445054,1
"2752",4.76245860522517,1
"2753",0,1
"2754",3.18472821434135,1
"2755",0,1
"2756",0,1
"2757",0,1
"2758",2.84183784810435,1
"2759",0,1
"2760",2.82085926798901,1
"2761",0,1
"2762",0,1
"2763",0,1
"2764",4.86023973290153,1
"2765",0,1
"2766",0,1
"2767",0,1
"2768",0,1
"2769",5.21817769237989,1
"2770",5.17165943281155,1
"2771",4.78262164945622,1
"2772",0,1
"2773",0,1
"2774",0,1
"2775",2.90431082803114,1
"2776",0,1
"2777",0,1
"2778",0,1
"2779",0,1
"2780",0,1
"2781",0,1
"2782",5.05873129732331,1
"2783",0,1
"2784",0,1
"2785",0,1
"2786",0,1
"2787",2.78974518286261,1
"2788",0,1
"2789",0,1
"2790",5.23618172158496,1
"2791",0,1
"2792",0,1
"2793",0,1
"2794",0,1
"2795",0,1
"2796",0,1
"2797",0,1
"2798",4.72780835794303,1
"2799",0,1
"2800",0,1
"2801",6.27402874258095,1
"2802",2.86193722946137,1
"2803",5.14719158590424,1
"2804",4.75730787701784,1
"2805",4.49753372355029,1
"2806",0,1
"2807",5.00618337927053,1
"2808",2.72954905718373,1
"2809",0,1
"2810",5.21159098156716,1
"2811",4.56785770662888,1
"2812",3.1009581363263,1
"2813",0,1
"2814",0,1
"2815",0,1
"2816",0,1
"2817",0,1
"2818",0,1
"2819",3.05508697676916,1
"2820",0,1
"2821",0,1
"2822",0,1
"2823",0,1
"2824",4.83326973610811,1
"2825",0,1
"2826",5.29003279715294,1
"2827",5.02995126242565,1
"2828",4.7566056751732,1
"2829",0,1
"2830",0,1
"2831",0,1
"2832",0,1
"2833",0,1
"2834",0,1
"2835",4.37021517272515,1
"2836",0,1
"2837",0,1
"2838",0,1
"2839",0,1
"2840",0,1
"2841",0,1
"2842",0,1
"2843",0,1
"2844",0,1
"2845",0,1
"2846",0,1
"2847",2.80746784864381,1
"2848",0,1
"2849",0,1
"2850",0,1
"2851",4.48413361800572,1
"2852",0,1
"2853",0,1
"2854",0,1
"2855",2.8424221833194,1
"2856",0,1
"2857",0,1
"2858",3.14248511598071,1
"2859",0,1
"2860",0,1
"2861",0,1
"2862",0,1
"2863",0,1
"2864",0,1
"2865",0,1
"2866",2.70146880460138,1
"2867",0,1
"2868",0,1
"2869",0,1
"2870",5.13679867075116,1
"2871",0,1
"2872",0,1
"2873",0,1
"2874",4.17660390710768,1
"2875",0,1
"2876",0,1
"2877",0,1
"2878",0,1
"2879",0,1
"2880",0,1
"2881",0,1
"2882",5.01032759357825,1
"2883",5.52558012714064,1
"2884",5.02634604508104,1
"2885",0,1
"2886",0,1
"2887",5.44276651043531,1
"2888",0,1
"2889",0,1
"2890",5.35886144390712,1
"2891",0,1
"2892",4.5565446643756,1
"2893",0,1
"2894",0,1
"2895",5.16790876956802,1
"2896",0,1
"2897",0,1
"2898",4.69402182258932,1
"2899",0,1
"2900",0,1
"2901",0,1
"2902",0,1
"2903",0,1
"2904",0,1
"2905",0,1
"2906",0,1
"2907",0,1
"2908",0,1
"2909",5.26407533705413,1
"2910",5.08283228791831,1
"2911",5.34940499628324,1
"2912",0,1
"2913",0,1
"2914",0,1
"2915",3.18396248662959,1
"2916",4.81215385608087,1
"2917",4.51609308063432,1
"2918",3.17442186251117,1
"2919",0,1
"2920",0,1
"2921",4.69249319342446,1
"2922",3.10301508649998,1
"2923",0,1
"2924",5.23829206207295,1
"2925",0,1
"2926",0,1
"2927",5.10680085305649,1
"2928",0,1
"2929",4.69346196937738,1
"2930",0,1
"2931",3.00482736748861,1
"2932",0,1
"2933",0,1
"2934",5.07005429301534,1
"2935",0,1
"2936",0,1
"2937",4.85190057345519,1
"2938",2.78827816502284,1
"2939",0,1
"2940",2.95367955319294,1
"2941",0,1
"2942",2.9024616266607,1
"2943",0,1
"2944",3.11520327651931,1
"2945",0,1
"2946",0,1
"2947",0,1
"2948",0,1
"2949",5.4249608476749,1
"2950",0,1
"2951",0,1
"2952",2.70382066000588,1
"2953",4.9021510132149,1
"2954",5.23991034612843,1
"2955",3.06922862840968,1
